day,lat,lon
4.0,56.5532050017,25.677780011
4.0,56.55255,25.67842
4.0,56.552035002,25.6791400099
4.0,56.55152,25.67986
4.0,56.5511050026,25.6806700089
4.0,56.55069,25.68148
4.0,56.5504850177,25.6826925198
4.0,56.5502800236,25.6839050265
4.0,56.5500750176,25.68511752
4.0,56.54987,25.68633
4.0,56.5496850027,25.6871450041
4.0,56.5495,25.68796
4.0,56.5493000074,25.6893150072
4.0,56.5491,25.69067
4.0,56.54882,25.69203
4.0,56.5483500054,25.6931900145
4.0,56.54788,25.69435
4.0,56.5475100073,25.6957000132
4.0,56.54714,25.69705
4.0,56.5466900043,25.6980950126
4.0,56.54624,25.69914
4.0,56.545825006,25.7003600134
4.0,56.54541,25.70158
4.0,56.5450750023,25.7023350066
4.0,56.54474,25.70309
4.0,56.5441250014,25.7036550091
4.0,56.54351,25.70422
4.0,56.5428750021,25.7049400121
4.0,56.54224,25.70566
4.0,56.5416800046,25.7067250157
4.0,56.54112,25.70779
4.0,56.5409800099,25.7089033417
4.0,56.5408400099,25.7100166751
4.0,56.5407,25.71113
4.0,56.5405200027,25.7119500038
4.0,56.54034,25.71277
4.0,56.54008,25.71336
4.0,56.5396750046,25.7144300115
4.0,56.53927,25.7155
4.0,56.53894,25.71615
4.0,56.5382733371,25.7168400243
4.0,56.5376066704,25.7175300244
4.0,56.53694,25.71822
4.0,56.5364550009,25.7187150064
4.0,56.53597,25.71921
4.0,56.5354050007,25.7196400064
4.0,56.53484,25.72007
4.0,56.5342100025,25.7205250227
4.0,56.5335800034,25.7209800302
4.0,56.5329500026,25.7214350227
4.0,56.53232,25.72189
4.0,56.5316700082,25.722604049
4.0,56.5310200123,25.7233180735
4.0,56.5303700123,25.7240320734
4.0,56.5297200083,25.7247460489
4.0,56.52907,25.72546
4.0,56.5286,25.72576
4.0,56.5280500005,25.7261700061
4.0,56.5275,25.72658
4.0,56.5268250023,25.7270175234
4.0,56.526150003,25.7274550312
4.0,56.5254750022,25.7278925234
4.0,56.5248,25.72833
4.0,56.5241950016,25.7289800105
4.0,56.52359,25.72963
4.0,56.52293,25.73045
4.0,56.52261,25.7311
4.0,56.5221700059,25.7323050137
4.0,56.52173,25.73351
4.0,56.5214700166,25.7349500198
4.0,56.5212100166,25.7363900198
4.0,56.52095,25.73783
4.0,56.5205966814,25.739186692
4.0,56.5202433481,25.7405433586
4.0,56.51989,25.7419
4.0,56.5195500115,25.7431000216
4.0,56.5192100115,25.7443000217
4.0,56.51887,25.7455
4.0,56.5184733444,25.746673358
4.0,56.5180766777,25.7478466914
4.0,56.51768,25.74902
4.0,56.5170462752,25.7499676109
4.0,56.5164125433,25.7509151901
4.0,56.5157788041,25.7518627377
4.0,56.5151450577,25.7528102535
4.0,56.5145113041,25.7537577376
4.0,56.5138775433,25.7547051901
4.0,56.5132437752,25.7556526109
4.0,56.51261,25.7566
4.0,56.5122500011,25.7571350051
4.0,56.51189,25.75767
4.0,56.51185,25.75772
4.0,56.5113360204,25.7588480612
4.0,56.5108220307,25.7599760917
4.0,56.5103080307,25.7611040917
4.0,56.5097940205,25.7622320611
4.0,56.50928,25.76336
4.0,56.5086720184,25.7644300686
4.0,56.5080640276,25.7655001029
4.0,56.5074560276,25.7665701029
4.0,56.5068480184,25.7676400686
4.0,56.50624,25.76871
4.0,56.5058,25.76943
4.0,56.5052650042,25.7704550144
4.0,56.50473,25.77148
4.0,56.5042850042,25.7725000119
4.0,56.50384,25.77352
4.0,56.5034066805,25.7748300299
4.0,56.5029733471,25.7761400299
4.0,56.50254,25.77745
4.0,56.5022479329,25.7789574196
4.0,56.5019558476,25.7804648161
4.0,56.5016637439,25.7819721893
4.0,56.5013716221,25.7834795392
4.0,56.501079482,25.784986866
4.0,56.5007873236,25.7864941695
4.0,56.500495147,25.7880014498
4.0,56.5002029522,25.7895087069
4.0,56.4999107391,25.7910159407
4.0,56.4996185077,25.7925231514
4.0,56.4993262581,25.7940303387
4.0,56.4990339903,25.7955375029
4.0,56.4987417042,25.7970446438
4.0,56.4984493998,25.7985517615
4.0,56.4981570772,25.800058856
4.0,56.4978647364,25.8015659272
4.0,56.4975723773,25.8030729752
4.0,56.49728,25.80458
4.0,56.4970200087,25.8060450098
4.0,56.49676,25.80751
4.0,56.4966166792,25.8087600093
4.0,56.4964733459,25.8100100092
4.0,56.49633,25.81126
4.0,56.4963450048,25.8123549994
4.0,56.49636,25.81345
4.0,56.4964300052,25.8145849979
4.0,56.4965,25.81572
4.0,56.4966950057,25.8169099937
4.0,56.49689,25.8181
4.0,56.4971589522,25.8195032537
4.0,56.4974278885,25.8209065274
4.0,56.497696809,25.8223098209
4.0,56.4979657138,25.8237131343
4.0,56.4982346026,25.8251164677
4.0,56.4985034757,25.8265198209
4.0,56.498772333,25.827923194
4.0,56.4990411744,25.8293265871
4.0,56.49931,25.83073
4.0,56.4994550031,25.8316149966
4.0,56.4996,25.8325
4.0,56.49974,25.83382
4.0,56.4998075305,25.8354099915
4.0,56.4998750406,25.8369999887
4.0,56.4999425305,25.8385899916
4.0,56.50001,25.84018
4.0,56.5000733481,25.841536662
4.0,56.5001366814,25.8428933286
4.0,56.5002,25.84425
4.0,56.49932,25.8442933353
4.0,56.4984400001,25.8443366687
4.0,56.49756,25.84438
4.0,56.4975800124,25.8456233321
4.0,56.4976000124,25.8468666654
4.0,56.49762,25.84811
4.0,56.49709,25.84934
4.0,56.4966700028,25.8501750093
4.0,56.49625,25.85101
4.0,56.49567,25.85038
4.0,56.49536,25.85153
4.0,56.4950300169,25.8527125309
4.0,56.4947000225,25.8538950411
4.0,56.4943700169,25.8550775308
4.0,56.49404,25.85626
4.0,56.4937800161,25.8574150238
4.0,56.4935200214,25.8585700317
4.0,56.493260016,25.8597250239
4.0,56.493,25.86088
4.0,56.4927466793,25.8621333501
4.0,56.4924933459,25.8633866836
4.0,56.49224,25.86464
4.0,56.49272,25.86458
4.0,56.4925600108,25.8657400097
4.0,56.4924000108,25.8669000096
4.0,56.49224,25.86806
4.0,56.4915566671,25.8682866748
4.0,56.4908733338,25.8685133415
4.0,56.49019,25.86874
4.0,56.4901700049,25.8698500007
4.0,56.49015,25.87096
4.0,56.4901,25.87119
4.0,56.48988,25.87175
4.0,56.48982,25.87207
4.0,56.48981,25.87247
4.0,56.49004,25.87242
4.0,56.4897150074,25.8737800116
4.0,56.48939,25.87514
4.0,56.4890720231,25.8763400403
4.0,56.4887540347,25.8775400604
4.0,56.4884360347,25.8787400604
4.0,56.4881180231,25.8799400404
4.0,56.4878,25.88114
4.0,56.4875650077,25.8825300088
4.0,56.48733,25.88392
4.0,56.48775,25.88444
4.0,56.48771,25.88466
4.0,56.48773,25.88489
4.0,56.4878,25.88505
4.0,56.48789,25.88513
4.0,56.48782,25.88552
4.0,56.4876600041,25.8865250043
4.0,56.4875,25.88753
4.0,56.48744,25.88796
4.0,56.4873050036,25.8889000032
4.0,56.48717,25.88984
4.0,56.4870700041,25.8908500026
4.0,56.48697,25.89186
4.0,56.4868650033,25.8927550022
4.0,56.48676,25.89365
4.0,56.48649,25.89466
4.0,56.4859200063,25.8959150189
4.0,56.48535,25.89717
4.0,56.4848600022,25.8979100095
4.0,56.48437,25.89865
4.0,56.4837800037,25.8996100149
4.0,56.48319,25.90057
4.0,56.4825975122,25.9015775472
4.0,56.4820050163,25.9025850629
4.0,56.4814125123,25.9035925471
4.0,56.48082,25.9046
4.0,56.4801350027,25.9054150147
4.0,56.47945,25.90623
4.0,56.4788300078,25.9069240453
4.0,56.4782100116,25.907618068
4.0,56.4775900116,25.908312068
4.0,56.4769700078,25.9090060453
4.0,56.47635,25.9097
4.0,56.4759650011,25.9102150051
4.0,56.47558,25.91073
4.0,56.4749767243,25.9118718663
4.0,56.4743734381,25.9130136962
4.0,56.4737701414,25.9141554899
4.0,56.4731668343,25.9152972473
4.0,56.4725635167,25.9164389683
4.0,56.4719601886,25.9175806531
4.0,56.47135685,25.9187223017
4.0,56.4707535009,25.9198639139
4.0,56.4701501414,25.9210054898
4.0,56.4695467714,25.9221470295
4.0,56.468943391,25.9232885328
4.0,56.46834,25.92443
4.0,56.467704015,25.9253960647
4.0,56.4670680225,25.926362097
4.0,56.4664320225,25.927328097
4.0,56.4657960151,25.9282940646
4.0,56.46516,25.92926
4.0,56.4649,25.93012
4.0,56.464800004,25.9311200025
4.0,56.4647,25.93212
4.0,56.4644300069,25.9334300093
4.0,56.46416,25.93474
4.0,56.4640250076,25.9361200051
4.0,56.46389,25.9375
4.0,56.4636900044,25.9385500058
4.0,56.46349,25.9396
4.0,56.4632617019,25.9409233731
4.0,56.4630333896,25.9422467303
4.0,56.4628050633,25.9435700716
4.0,56.462576723,25.944893397
4.0,56.4623483685,25.9462167064
4.0,56.46212,25.94754
4.0,56.4620817189,25.9491516748
4.0,56.4620434168,25.9507633464
4.0,56.4620050939,25.9523750147
4.0,56.4619667502,25.9539866797
4.0,56.4619283855,25.9555983415
4.0,56.46189,25.95721
4.0,56.4619920309,25.9585959851
4.0,56.4620940463,25.9599819777
4.0,56.4621960463,25.9613679778
4.0,56.4622980309,25.9627539852
4.0,56.4624,25.96414
4.0,56.4626633716,25.9655199522
4.0,56.4629267279,25.9668999235
4.0,56.4631900689,25.9682799139
4.0,56.4634533946,25.9696599235
4.0,56.4637167049,25.9710399522
4.0,56.46398,25.97242
4.0,56.4640850042,25.9734449973
4.0,56.46419,25.97447
4.0,56.4641675193,25.9757350022
4.0,56.4641450257,25.977000003
4.0,56.4641225193,25.9782650022
4.0,56.4641,25.97953
4.0,56.4638364541,25.9810301041
4.0,56.46357289,25.9825301874
4.0,56.4633093079,25.9840302499
4.0,56.4630457077,25.9855302916
4.0,56.4627820894,25.9870303124
4.0,56.4625184531,25.9885303124
4.0,56.4622547986,25.9900302916
4.0,56.4619911261,25.9915302499
4.0,56.4617274355,25.9930301874
4.0,56.4614637268,25.9945301041
4.0,56.4612,25.99603
4.0,56.4609500159,25.9974366852
4.0,56.4607000159,25.9988433519
4.0,56.46045,26.00025
4.0,56.460184337,26.0017086327
4.0,56.4599186569,26.0031672449
4.0,56.4596529597,26.0046258368
4.0,56.4593872454,26.0060844082
4.0,56.4591215141,26.0075429592
4.0,56.4588557656,26.0090014899
4.0,56.45859,26.01046
4.0,56.4583929148,26.0120057624
4.0,56.4581958103,26.0135515088
4.0,56.4579986867,26.0150972391
4.0,56.4578015438,26.0166429534
4.0,56.4576043817,26.0181886516
4.0,56.4574072005,26.0197343338
4.0,56.45721,26.02128
4.0,56.4567283648,26.022531746
4.0,56.456246717,26.0237834603
4.0,56.4557650567,26.0250351428
4.0,56.4552833837,26.0262867936
4.0,56.4548016982,26.0275384126
4.0,56.45432,26.02879
4.0,56.4537907576,26.0300615813
4.0,56.4532615023,26.0313331272
4.0,56.4527322339,26.0326046376
4.0,56.4522029525,26.0338761127
4.0,56.4516736582,26.0351475523
4.0,56.4511443508,26.0364189564
4.0,56.4506150305,26.0376903252
4.0,56.4500856971,26.0389616585
4.0,56.4495563508,26.0402329564
4.0,56.4490269915,26.0415042189
4.0,56.4484976192,26.0427754459
4.0,56.4479682339,26.0440466376
4.0,56.4474388356,26.0453177938
4.0,56.4469094243,26.0465889146
4.0,56.44638,26.04786
4.0,56.4458160201,26.0489780664
4.0,56.4452520301,26.0500960996
4.0,56.4446880301,26.0512140996
4.0,56.4441240201,26.0523320664
4.0,56.44356,26.05345
4.0,56.4429900027,26.0542700123
4.0,56.44242,26.05509
4.0,56.4418100086,26.0558240471
4.0,56.441200013,26.0565580707
4.0,56.4405900129,26.0572920707
4.0,56.4399800086,26.0580260472
4.0,56.43937,26.05876
4.0,56.438755004,26.0593350279
4.0,56.4381400053,26.0599100372
4.0,56.437525004,26.0604850279
4.0,56.43691,26.06106
4.0,56.436068575,26.0614457655
4.0,56.4352271488,26.0618315139
4.0,56.4343857215,26.0622172453
4.0,56.4335442929,26.0626029596
4.0,56.4327028631,26.0629886568
4.0,56.4318614321,26.0633743369
4.0,56.43102,26.06376
4.0,56.430164,26.0637559996
4.0,56.429308,26.0637519995
4.0,56.4284519999,26.0637479995
4.0,56.4275959999,26.0637439996
4.0,56.42674,26.06374
4.0,56.4261150001,26.0637750006
4.0,56.42549,26.06381
4.0,56.4250099999,26.0636899985
4.0,56.42453,26.06357
4.0,56.4240800003,26.0637050015
4.0,56.42363,26.06384
4.0,56.4228087542,26.0642250582
4.0,56.4219875071,26.0646100998
4.0,56.4211662589,26.0649951247
4.0,56.4203450095,26.065380133
4.0,56.4195237589,26.0657651247
4.0,56.4187025071,26.0661500998
4.0,56.4178812541,26.0665350582
4.0,56.41706,26.06692
4.0,56.4162633359,26.0674833569
4.0,56.4154666692,26.0680466903
4.0,56.41467,26.06861
4.0,56.41435,26.0688
4.0,56.41394,26.06942
4.0,56.41376,26.06984
4.0,56.4131800021,26.0705700112
4.0,56.4126,26.0713
4.0,56.4118350028,26.072140017
4.0,56.41107,26.07298
4.0,56.410530012,26.0738420489
4.0,56.4099900179,26.0747040734
4.0,56.4094500179,26.0755660734
4.0,56.408910012,26.0764280489
4.0,56.40837,26.07729
4.0,56.4077300041,26.0782900168
4.0,56.40709,26.07929
4.0,56.4067660246,26.0805260421
4.0,56.4064420369,26.0817620631
4.0,56.4061180369,26.0829980631
4.0,56.4057940246,26.084234042
4.0,56.40547,26.08547
4.0,56.4051080352,26.0869480562
4.0,56.4047460527,26.0884260843
4.0,56.4043840527,26.0899040842
4.0,56.4040220352,26.0913820561
4.0,56.40366,26.09286
4.0,56.4032437917,26.0940775932
4.0,56.4028275715,26.0952951598
4.0,56.4024113394,26.0965126997
4.0,56.4019950954,26.097730213
4.0,56.4015788394,26.0989476997
4.0,56.4011625715,26.1001651598
4.0,56.4007462917,26.1013825932
4.0,56.40033,26.1026
4.0,56.3999550031,26.1034750085
4.0,56.39958,26.10435
4.0,56.3990280129,26.105246052
4.0,56.3984760194,26.1061420779
4.0,56.3979240194,26.1070380779
4.0,56.3973720129,26.1079340519
4.0,56.39682,26.10883
4.0,56.3963900037,26.1097950109
4.0,56.39596,26.11076
4.0,56.3956500117,26.1119633529
4.0,56.3953400117,26.1131666862
4.0,56.39503,26.11437
4.0,56.3946300038,26.1153400101
4.0,56.39423,26.11631
4.0,56.3937475114,26.117282537
4.0,56.3932650152,26.1182550493
4.0,56.3927825114,26.119227537
4.0,56.3923,26.1202
4.0,56.3918300088,26.121243359
4.0,56.3913600088,26.1222866923
4.0,56.39089,26.12333
4.0,56.3903600034,26.1242400125
4.0,56.38983,26.12515
4.0,56.3894,26.12631
4.0,56.38905,26.12678
4.0,56.3883146435,26.1275432537
4.0,56.3875792823,26.128306478
4.0,56.3868439164,26.1290696728
4.0,56.3861085459,26.1298328381
4.0,56.3853731706,26.1305959739
4.0,56.3846377907,26.1313590803
4.0,56.3839024061,26.1321221572
4.0,56.3831670168,26.1328852047
4.0,56.3824316228,26.1336482226
4.0,56.3816962241,26.1344112112
4.0,56.3809608208,26.1351741702
4.0,56.3802254127,26.1359370998
4.0,56.37949,26.1367
4.0,56.37888,26.1367850014
4.0,56.37827,26.13687
4.0,56.3777849999,26.1368049992
4.0,56.3773,26.13674
4.0,56.3767,26.1372
4.0,56.3759350071,26.137965046
4.0,56.3751700095,26.1387300614
4.0,56.3744050072,26.139495046
4.0,56.37364,26.14026
4.0,56.3728380146,26.1408941201
4.0,56.3720360259,26.1415282135
4.0,56.371234034,26.1421622802
4.0,56.3704320388,26.1427963202
4.0,56.3696300405,26.1434303335
4.0,56.3688280389,26.1440643202
4.0,56.368026034,26.1446982801
4.0,56.3672240259,26.1453322134
4.0,56.3664220146,26.14596612
4.0,56.36562,26.1466
4.0,56.3651250003,26.1467500019
4.0,56.36463,26.1469
4.0,56.364010003,26.1474000244
4.0,56.363390004,26.1479000326
4.0,56.362770003,26.1484000244
4.0,56.36215,26.1489
4.0,56.3614020039,26.1493940388
4.0,56.3606540059,26.1498880582
4.0,56.3599060059,26.1503820582
4.0,56.3591580039,26.1508760388
4.0,56.35841,26.15137
4.0,56.35754,26.15175
4.0,56.3569133334,26.1516766643
4.0,56.3562866667,26.1516033309
4.0,56.35566,26.15153
4.0,56.35518,26.1516400014
4.0,56.3547,26.15175
4.0,56.3538933346,26.1521466834
4.0,56.353086668,26.1525433501
4.0,56.35228,26.15294
4.0,56.3515000074,26.1537250482
4.0,56.3507200099,26.1545100642
4.0,56.3499400074,26.1552950482
4.0,56.34916,26.15608
4.0,56.34884,26.15617
4.0,56.3480750001,26.1562483412
4.0,56.3473100002,26.1563266792
4.0,56.3465450002,26.1564050141
4.0,56.3457800002,26.1564833459
4.0,56.3450150001,26.1565616745
4.0,56.34425,26.15664
4.0,56.3435300013,26.1570400151
4.0,56.3428100013,26.1574400151
4.0,56.34209,26.15784
4.0,56.341252861,26.1582400527
4.0,56.3404157207,26.1586400878
4.0,56.3395785792,26.1590401053
4.0,56.3387414363,26.1594401053
4.0,56.3379042922,26.1598400878
4.0,56.3370671467,26.1602400527
4.0,56.33623,26.16064
4.0,56.33543,26.16075
4.0,56.3349249999,26.1607249997
4.0,56.33442,26.1607
4.0,56.33362,26.1606349986
4.0,56.33282,26.16057
4.0,56.3321033335,26.1604299947
4.0,56.3313866668,26.1602899947
4.0,56.33067,26.16015
4.0,56.3298116683,26.1598666348
4.0,56.3289533359,26.1595832824
4.0,56.3280950029,26.1592999427
4.0,56.3272366692,26.1590166157
4.0,56.3263783349,26.1587333015
4.0,56.32552,26.15845
4.0,56.3247700012,26.1580633181
4.0,56.3240200012,26.1576766515
4.0,56.32327,26.15729
4.0,56.322476,26.1572519968
4.0,56.321682,26.1572139953
4.0,56.3208880001,26.1571759953
4.0,56.3200940001,26.1571379968
4.0,56.3193,26.1571
4.0,56.3185875009,26.157367515
4.0,56.3178750011,26.15763502
4.0,56.3171625008,26.157902515
4.0,56.31645,26.15817
4.0,56.3156900009,26.1585066801
4.0,56.3149300009,26.1588433467
4.0,56.31417,26.15918
4.0,56.3135500016,26.1598100102
4.0,56.31293,26.16044
4.0,56.312245579,26.1612923444
4.0,56.3115611521,26.1621446582
4.0,56.3108767193,26.1629969415
4.0,56.3101922807,26.1638491943
4.0,56.3095078363,26.1647014165
4.0,56.308823386,26.1655536082
4.0,56.3081389298,26.1664057693
4.0,56.3074544678,26.1672578999
4.0,56.30677,26.16811
4.0,56.30606,26.1688
4.0,56.3054933348,26.1692266794
4.0,56.304926668,26.1696533461
4.0,56.30436,26.17008
4.0,56.3035520027,26.1703520518
4.0,56.3027440048,26.170624092
4.0,56.3019360062,26.1708961208
4.0,56.3011280071,26.171168138
4.0,56.3003200074,26.1714401438
4.0,56.2995120071,26.171712138
4.0,56.2987040062,26.1719841208
4.0,56.2978960047,26.172256092
4.0,56.2970880027,26.1725280518
4.0,56.29628,26.1728
4.0,56.29555,26.17314
4.0,56.2947380043,26.1736560438
4.0,56.2939260065,26.1741720658
4.0,56.2931140065,26.1746880658
4.0,56.2923020043,26.1752040438
4.0,56.29149,26.17572
4.0,56.2906300019,26.1760300349
4.0,56.2897700031,26.1763400558
4.0,56.2889100035,26.1766500628
4.0,56.2880500031,26.1769600558
4.0,56.2871900019,26.1772700349
4.0,56.28633,26.17758
4.0,56.28624,26.17761
4.0,56.2855000014,26.1778733588
4.0,56.2847600022,26.1781367074
4.0,56.2840200025,26.1784000459
4.0,56.2832800022,26.1786633741
4.0,56.2825400014,26.1789266922
4.0,56.2818,26.17919
4.0,56.2812900007,26.1796100056
4.0,56.28078,26.18003
4.0,56.280380001,26.1805500055
4.0,56.27998,26.18107
4.0,56.2795500177,26.1821180471
4.0,56.2791200266,26.1831660706
4.0,56.2786900266,26.1842140706
4.0,56.2782600177,26.185262047
4.0,56.27783,26.18631
4.0,56.2774750031,26.1871650075
4.0,56.27712,26.18802
4.0,56.27678,26.18849
4.0,56.2762700008,26.1889650064
4.0,56.27576,26.18944
4.0,56.2750933354,26.1899500178
4.0,56.2744266687,26.1904600178
4.0,56.27376,26.19097
4.0,56.2732700003,26.1912200032
4.0,56.27278,26.19147
4.0,56.2719366674,26.1917833472
4.0,56.2710933341,26.1920966805
4.0,56.27025,26.19241
4.0,56.2696800002,26.1924450005
4.0,56.26911,26.19248
4.0,56.2684300001,26.1923733295
4.0,56.2677500001,26.1922666629
4.0,56.26707,26.19216
4.0,56.2666350003,26.191819996
4.0,56.2662,26.19148
4.0,56.2655700076,26.1907919547
4.0,56.2649400115,26.1901039321
4.0,56.2643100115,26.1894159321
4.0,56.2636800077,26.1887279547
4.0,56.26305,26.18804
4.0,56.262455003,26.1871799867
4.0,56.26186,26.18632
4.0,56.2612850179,26.1853765958
4.0,56.2607100287,26.18443322
4.0,56.2601350323,26.1834898724
4.0,56.2595600287,26.1825465533
4.0,56.2589850179,26.1816032625
4.0,56.25841,26.18066
4.0,56.2578500033,26.1797699871
4.0,56.25729,26.17888
4.0,56.25668,26.17816
4.0,56.2559900008,26.1777249922
4.0,56.2553,26.17729
4.0,56.2546100005,26.1769099931
4.0,56.25392,26.17653
4.0,56.2531825004,26.1763499896
4.0,56.2524450005,26.1761699861
4.0,56.2517075003,26.1759899896
4.0,56.25097,26.17581
4.0,56.2500900005,26.1755466546
4.0,56.2492100005,26.1752833212
4.0,56.24833,26.17502
4.0,56.24772,26.17456
4.0,56.247020002,26.1738549871
4.0,56.24632,26.17315
4.0,56.2455000046,26.1725324603
4.0,56.2446800061,26.1719149471
4.0,56.2438600046,26.1712974603
4.0,56.24304,26.17068
4.0,56.2424233335,26.1705299952
4.0,56.2418066668,26.1703799952
4.0,56.24119,26.17023
4.0,56.2406849999,26.1703850021
4.0,56.24018,26.17054
4.0,56.2393542891,26.1709114766
4.0,56.238528577,26.1712829372
4.0,56.2377028638,26.1716543818
4.0,56.2368771495,26.1720258104
4.0,56.2360514341,26.1723972229
4.0,56.2352257176,26.1727686195
4.0,56.2344,26.17314
4.0,56.2336233359,26.1736966892
4.0,56.2328466692,26.1742533559
4.0,56.23207,26.17481
4.0,56.2314533356,26.1753433505
4.0,56.2308366689,26.1758766839
4.0,56.23022,26.17641
4.0,56.2295660356,26.1774011522
4.0,56.2289120634,26.1783922706
4.0,56.2282580832,26.1793833552
4.0,56.227604095,26.180374406
4.0,56.226950099,26.1813654229
4.0,56.226296095,26.1823564059
4.0,56.2256420832,26.1833473552
4.0,56.2249880634,26.1843382706
4.0,56.2243340356,26.1853291522
4.0,56.22368,26.18632
4.0,56.2231000095,26.1874033662
4.0,56.2225200094,26.1884866995
4.0,56.22194,26.18957
4.0,56.2214800142,26.190652539
4.0,56.2210200189,26.191735052
4.0,56.2205600142,26.192817539
4.0,56.2201,26.1939
4.0,56.2197840291,26.1952440444
4.0,56.2194680437,26.1965880665
4.0,56.2191520437,26.1979320666
4.0,56.2188360291,26.1992760444
4.0,56.21852,26.20062
4.0,56.21839,26.20132
4.0,56.2181850075,26.2026850072
4.0,56.21798,26.20405
4.0,56.2178400085,26.2055000052
4.0,56.2177,26.20695
4.0,56.21684,26.2067
4.0,56.21644,26.2064
4.0,56.21589,26.20515
4.0,56.2153350041,26.2041299851
4.0,56.21478,26.20311
4.0,56.21508,26.20311
4.0,56.21525,26.20304
4.0,56.21569,26.20294
4.0,56.21525,26.20304
4.0,56.21508,26.20311
4.0,56.21478,26.20311
4.0,56.21492,26.20336
4.0,56.2145,26.2035
4.0,56.21366,26.20404
4.0,56.21292,26.20488
4.0,56.21247,26.20569
4.0,56.21193,26.20617
4.0,56.21124,26.20658
4.0,56.2107650007,26.206990005
4.0,56.21029,26.2074
4.0,56.20994,26.20774
4.0,56.209460004,26.2087300124
4.0,56.20898,26.20972
4.0,56.208650002,26.2104250061
4.0,56.20832,26.21113
4.0,56.2075600005,26.2113020136
4.0,56.2068000007,26.2114740205
4.0,56.2060400007,26.2116460204
4.0,56.2052800005,26.2118180136
4.0,56.20452,26.21199
4.0,56.20387,26.21244
4.0,56.2032050033,26.2133450157
4.0,56.20254,26.21425
4.0,56.2018100142,26.2151880714
4.0,56.2010800213,26.2161261071
4.0,56.2003500213,26.2170641071
4.0,56.1996200142,26.2180020714
4.0,56.19889,26.21894
4.0,56.1983550005,26.2193100052
4.0,56.19782,26.21968
4.0,56.1970600018,26.220160019
4.0,56.1963000018,26.220640019
4.0,56.19554,26.22112
4.0,56.1948550094,26.2220050474
4.0,56.1941700126,26.2228900633
4.0,56.1934850094,26.2237750475
4.0,56.1928,26.22466
4.0,56.1921320125,26.2255400613
4.0,56.1914640187,26.2264200919
4.0,56.1907960187,26.227300092
4.0,56.1901280125,26.2281800613
4.0,56.18946,26.22906
4.0,56.1890800016,26.2296700059
4.0,56.1887,26.23028
4.0,56.18802,26.23088
4.0,56.1874550005,26.2312350052
4.0,56.18689,26.23159
4.0,56.1863800001,26.2317700024
4.0,56.18587,26.23195
4.0,56.1851833367,26.2325933564
4.0,56.18449667,26.2332366897
4.0,56.18381,26.23388
4.0,56.1834,26.23435
4.0,56.1830400032,26.2352450084
4.0,56.18268,26.23614
4.0,56.18216,26.23691
4.0,56.181320001,26.2372633488
4.0,56.1804800011,26.2376166821
4.0,56.17964,26.23797
4.0,56.1788600003,26.2378419896
4.0,56.1780800004,26.2377139844
4.0,56.1773000004,26.2375859844
4.0,56.1765200003,26.2374579896
4.0,56.17574,26.23733
4.0,56.1751400016,26.2366649894
4.0,56.17454,26.236
4.0,56.174085,26.2358099977
4.0,56.17363,26.23562
4.0,56.1729,26.23553
4.0,56.17257,26.23621
4.0,56.1720900224,26.2372633992
4.0,56.1716100358,26.238316772
4.0,56.1711300403,26.2393701185
4.0,56.1706500358,26.2404234387
4.0,56.1701700224,26.2414767325
4.0,56.16969,26.24253
4.0,56.1693350068,26.243830012
4.0,56.16898,26.24513
4.0,56.1686,26.24618
4.0,56.1680733427,26.2472566962
4.0,56.167546676,26.2483333629
4.0,56.16702,26.24941
4.0,56.16670335,26.2508466903
4.0,56.1663866833,26.252283357
4.0,56.16607,26.25372
4.0,56.16581,26.25508
4.0,56.16563,26.25651
4.0,56.1653800096,26.2580550102
4.0,56.16513,26.2596
4.0,56.16492,26.26033
4.0,56.1642300056,26.2611633633
4.0,56.1635400056,26.2619966966
4.0,56.16285,26.26283
4.0,56.1623066697,26.2634366838
4.0,56.1617633364,26.2640433504
4.0,56.16122,26.26465
4.0,56.1605020037,26.2641739644
4.0,56.1597840055,26.2636979466
4.0,56.1590660055,26.2632219466
4.0,56.1583480037,26.2627459644
4.0,56.15763,26.26227
4.0,56.15743,26.26188
4.0,56.1571100023,26.2611099934
4.0,56.15679,26.26034
4.0,56.1563166765,26.2592366394
4.0,56.1558433431,26.2581333061
4.0,56.15537,26.25703
4.0,56.15463,26.25615
4.0,56.154,26.25592
4.0,56.15375,26.25564
4.0,56.15358,26.25468
4.0,56.15349,26.2544
4.0,56.15308,26.25359
4.0,56.15284,26.25364
4.0,56.15216,26.25453
4.0,56.15183,26.2546
4.0,56.1514,26.25428
4.0,56.15122,26.25342
4.0,56.15083,26.25239
4.0,56.15026,26.25211
4.0,56.14939,26.25204
4.0,56.14899,26.25161
4.0,56.14823,26.25097
4.0,56.1477650005,26.2506549962
4.0,56.1473,26.25034
4.0,56.146775,26.2502549988
4.0,56.14625,26.25017
4.0,56.14561,26.25037
4.0,56.14503,26.25104
4.0,56.144635002,26.2517400071
4.0,56.14424,26.25244
4.0,56.14365,26.25292
4.0,56.14314,26.25324
4.0,56.1427150023,26.2539950084
4.0,56.14229,26.25475
4.0,56.14191,26.25607
4.0,56.141820006,26.2572900027
4.0,56.14173,26.25851
4.0,56.14148,26.25888
4.0,56.14074,26.25932
4.0,56.14021,26.25937
4.0,56.13943,26.25892
4.0,56.1388350003,26.2590750024
4.0,56.13824,26.25923
